dt	solar	precp	temp_max	temp_min	evap	temp
Thu Oct 04 1990 00:00:00 GMT+0800 (CST)	13.8	0	31.1	22.9	-	25.8
Fri Oct 05 1990 00:00:00 GMT+0800 (CST)	16.6	0	28.9	20.4	-	24.3
Sat Oct 06 1990 00:00:00 GMT+0800 (CST)	17.5	0	28.7	17.8	-	22.8
Sun Oct 07 1990 00:00:00 GMT+0800 (CST)	17.7	0	29.9	17	-	22.7
Mon Oct 08 1990 00:00:00 GMT+0800 (CST)	17	0	29.4	17.8	-	22.5
Tue Oct 09 1990 00:00:00 GMT+0800 (CST)	15.3	0	29.5	18.6	-	22.8
Wed Oct 10 1990 00:00:00 GMT+0800 (CST)	16.4	0	29	17.2	-	21.9
Thu Oct 11 1990 00:00:00 GMT+0800 (CST)	15	0	29.5	17.9	-	23.4
Fri Oct 12 1990 00:00:00 GMT+0800 (CST)	16.9	0	31	19.3	-	24
Sat Oct 13 1990 00:00:00 GMT+0800 (CST)	15.7	0	30.7	19.4	-	24
Sun Oct 14 1990 00:00:00 GMT+0800 (CST)	15.2	0	31.5	20.8	-	24.7
Mon Oct 15 1990 00:00:00 GMT+0800 (CST)	13.4	0	30.5	20.7	-	24.3
Tue Oct 16 1990 00:00:00 GMT+0800 (CST)	14.2	0	30.5	20.1	-	23.9
Wed Oct 17 1990 00:00:00 GMT+0800 (CST)	14.2	0	31	20.7	-	24.6
Thu Oct 18 1990 00:00:00 GMT+0800 (CST)	14.3	0	31	20	-	24.4
Fri Oct 19 1990 00:00:00 GMT+0800 (CST)	12.9	0	30.4	20.2	-	24.4
Sat Oct 20 1990 00:00:00 GMT+0800 (CST)	13.5	0	30.4	21.3	-	24.6
Sun Oct 21 1990 00:00:00 GMT+0800 (CST)	12.6	0	29.8	20.5	-	24.3
Mon Oct 22 1990 00:00:00 GMT+0800 (CST)	11.8	0	30.6	21.1	-	24.7
Tue Oct 23 1990 00:00:00 GMT+0800 (CST)	10.8	0	29.7	21.5	-	25
Wed Oct 24 1990 00:00:00 GMT+0800 (CST)	11.4	0	30.8	22.1	-	25
Thu Oct 25 1990 00:00:00 GMT+0800 (CST)	9.2	0.5	26.3	18	-	21.9
Fri Oct 26 1990 00:00:00 GMT+0800 (CST)	5	0	23.4	15.3	-	18.9
Sat Oct 27 1990 00:00:00 GMT+0800 (CST)	13.1	0	28.1	17.3	-	21.7
Sun Oct 28 1990 00:00:00 GMT+0800 (CST)	13.8	0	28.5	18.2	-	22.6
Mon Oct 29 1990 00:00:00 GMT+0800 (CST)	9.1	0	28.4	18.9	-	22.6
Tue Oct 30 1990 00:00:00 GMT+0800 (CST)	12.6	0	29.4	20	-	22.9
Wed Oct 31 1990 00:00:00 GMT+0800 (CST)	14.5	0	30.3	19.2	-	23.6
Thu Nov 01 1990 00:00:00 GMT+0800 (CST)	13.7	0	30.3	20.5	-	24.2
Fri Nov 02 1990 00:00:00 GMT+0800 (CST)	13.2	0	30.4	19.7	-	24.3
Sat Nov 03 1990 00:00:00 GMT+0800 (CST)	7.3	0	28.9	18.5	-	23.2
Sun Nov 04 1990 00:00:00 GMT+0800 (CST)	14.3	0	28.5	16.8	-	21.5
Mon Nov 05 1990 00:00:00 GMT+0800 (CST)	11	0	28.8	18.8	-	22.4
Tue Nov 06 1990 00:00:00 GMT+0800 (CST)	4.4	0	26.7	18.9	-	22.6
Wed Nov 07 1990 00:00:00 GMT+0800 (CST)	6.7	0	30.9	21.4	-	24
Thu Nov 08 1990 00:00:00 GMT+0800 (CST)	13.3	0	30.2	19.6	-	24.3
Fri Nov 09 1990 00:00:00 GMT+0800 (CST)	13.5	0	31.1	19.3	-	23.5
Sat Nov 10 1990 00:00:00 GMT+0800 (CST)	5.7	0	21.3	16.9	-	18.8
Sun Nov 11 1990 00:00:00 GMT+0800 (CST)	9.1	0	26	16.5	-	19.9
Mon Nov 12 1990 00:00:00 GMT+0800 (CST)	14.5	0	28.9	16.8	-	21.6
Tue Nov 13 1990 00:00:00 GMT+0800 (CST)	12.1	0	28	16.9	-	21.3
Wed Nov 14 1990 00:00:00 GMT+0800 (CST)	13.3	0	29.3	15.6	-	21.9
Thu Nov 15 1990 00:00:00 GMT+0800 (CST)	12.4	0	30.3	17.4	-	23.3
Fri Nov 16 1990 00:00:00 GMT+0800 (CST)	12.4	0	29.9	17.8	-	23
Sat Nov 17 1990 00:00:00 GMT+0800 (CST)	13	0	30.1	18.5	-	23.4
Sun Nov 18 1990 00:00:00 GMT+0800 (CST)	11.5	0	30.2	20.4	-	24.1
Mon Nov 19 1990 00:00:00 GMT+0800 (CST)	12.2	0	29.5	18.8	-	23.4
Tue Nov 20 1990 00:00:00 GMT+0800 (CST)	11	0	28.5	18.9	-	23.1
Wed Nov 21 1990 00:00:00 GMT+0800 (CST)	10.5	0	25.2	17.7	-	20.7
Thu Nov 22 1990 00:00:00 GMT+0800 (CST)	11.9	0	26.1	15.3	-	19.6
Fri Nov 23 1990 00:00:00 GMT+0800 (CST)	12.3	0	26.5	15	-	19.5
Sat Nov 24 1990 00:00:00 GMT+0800 (CST)	12.7	0	27.2	14.6	-	20.2
Sun Nov 25 1990 00:00:00 GMT+0800 (CST)	12.4	0	28	14.8	-	20.7
Mon Nov 26 1990 00:00:00 GMT+0800 (CST)	12.3	0	27.6	15.6	-	20.4
Tue Nov 27 1990 00:00:00 GMT+0800 (CST)	12.2	0	27.2	15.9	-	20
Wed Nov 28 1990 00:00:00 GMT+0800 (CST)	12.8	0	25.6	15.6	-	19.2
Thu Nov 29 1990 00:00:00 GMT+0800 (CST)	11.1	0	24.5	15.7	-	19.3
Fri Nov 30 1990 00:00:00 GMT+0800 (CST)	11.6	0	24.2	15.2	-	18.5
Sat Dec 01 1990 00:00:00 GMT+0800 (CST)	0	0	18.3	12.7	0.9	15.7
Sun Dec 02 1990 00:00:00 GMT+0800 (CST)	5.67	0	17.1	11.3	0.6	13.8
Mon Dec 03 1990 00:00:00 GMT+0800 (CST)	8.81	0	20.5	10.1	6.2	14.4
Tue Dec 04 1990 00:00:00 GMT+0800 (CST)	12.06	0	24.4	10.6	9.2	16.2
Wed Dec 05 1990 00:00:00 GMT+0800 (CST)	12.41	0	24.9	10.8	9.4	16.6
Thu Dec 06 1990 00:00:00 GMT+0800 (CST)	12.24	0	25	11.4	9.6	17.1
Fri Dec 07 1990 00:00:00 GMT+0800 (CST)	10.68	0	26.9	12.7	7.3	19.7
Sat Dec 08 1990 00:00:00 GMT+0800 (CST)	11.32	0	28.1	15.6	8.8	20.6
Sun Dec 09 1990 00:00:00 GMT+0800 (CST)	10.64	0	28.2	15.7	8.6	20.9
Mon Dec 10 1990 00:00:00 GMT+0800 (CST)	10.59	0	28.8	16	8.8	21
Tue Dec 11 1990 00:00:00 GMT+0800 (CST)	11.73	0	28.8	16.5	9.3	20.6
Wed Dec 12 1990 00:00:00 GMT+0800 (CST)	6.24	0	23.8	16.1	2.7	18.7
Thu Dec 13 1990 00:00:00 GMT+0800 (CST)	9.95	0	25.6	16.2	7.5	19.9
Fri Dec 14 1990 00:00:00 GMT+0800 (CST)	11.48	0	26.8	14.8	9.1	19.5
Sat Dec 15 1990 00:00:00 GMT+0800 (CST)	11.33	0	26.5	14	8.7	18.5
Sun Dec 16 1990 00:00:00 GMT+0800 (CST)	10.41	0	26.4	14.7	7.9	19.1
Mon Dec 17 1990 00:00:00 GMT+0800 (CST)	8.48	0	26	15.2	4.6	18.9
Tue Dec 18 1990 00:00:00 GMT+0800 (CST)	11.81	0	24.6	13	8.4	17.7
Wed Dec 19 1990 00:00:00 GMT+0800 (CST)	10.14	0	24.5	13	7.5	17.9
Thu Dec 20 1990 00:00:00 GMT+0800 (CST)	4.8	0	22.8	14.4	1.3	18.9
Fri Dec 21 1990 00:00:00 GMT+0800 (CST)	10.15	0	24	13.3	8.1	17
Sat Dec 22 1990 00:00:00 GMT+0800 (CST)	10.71	0	24.7	12.1	8.6	17.2
Sun Dec 23 1990 00:00:00 GMT+0800 (CST)	3.83	0	19.8	12.1	0.1	16.2
Mon Dec 24 1990 00:00:00 GMT+0800 (CST)	10.79	0	24.5	10.2	8.7	16.3
Tue Dec 25 1990 00:00:00 GMT+0800 (CST)	12.08	0	25	11.1	9.3	17.1
Wed Dec 26 1990 00:00:00 GMT+0800 (CST)	11.79	0	24.3	10.5	9.4	16.1
Thu Dec 27 1990 00:00:00 GMT+0800 (CST)	10.51	0	23.2	8.9	7.5	15.1
Fri Dec 28 1990 00:00:00 GMT+0800 (CST)	10.54	0	23.8	13.3	8.7	17.3
Sat Dec 29 1990 00:00:00 GMT+0800 (CST)	8.1	0	25.7	13.5	5.4	18.7
Sun Dec 30 1990 00:00:00 GMT+0800 (CST)	9.91	0	24.4	16.3	7.3	19.6
Mon Dec 31 1990 00:00:00 GMT+0800 (CST)	6.74	0	25	15.4	3.5	19.9
Tue Jan 01 1991 00:00:00 GMT+0800 (CST)						
Tue Jan 01 1991 00:00:00 GMT+0800 (CST)	12.9	0	26.5	15.3	-	19.9
Wed Jan 02 1991 00:00:00 GMT+0800 (CST)	12	0	22.7	13	-	17.2
Thu Jan 03 1991 00:00:00 GMT+0800 (CST)	12.7	0	23.9	12.3	-	17.4
Fri Jan 04 1991 00:00:00 GMT+0800 (CST)	11.5	0	24.6	12	-	17.2
Sat Jan 05 1991 00:00:00 GMT+0800 (CST)	6	0	18.7	11.6	-	14.4
Sun Jan 06 1991 00:00:00 GMT+0800 (CST)	2.7	1	18.2	12.2	-	15
Mon Jan 07 1991 00:00:00 GMT+0800 (CST)	9.7	1	23.6	14.7	-	17.5
Tue Jan 08 1991 00:00:00 GMT+0800 (CST)	1.4	6	16.1	11	-	14
Wed Jan 09 1991 00:00:00 GMT+0800 (CST)	8.2	0	19.1	9.1	-	13.3
Thu Jan 10 1991 00:00:00 GMT+0800 (CST)	12	0	24.8	12	-	16
Fri Jan 11 1991 00:00:00 GMT+0800 (CST)	6.9	0	22	11.5	-	15.2
Sat Jan 12 1991 00:00:00 GMT+0800 (CST)	6.5	0.5	18.9	11.9	-	14.1
Sun Jan 13 1991 00:00:00 GMT+0800 (CST)	9.2	0.5	22	13.3	-	15.9
Mon Jan 14 1991 00:00:00 GMT+0800 (CST)	4	0	20	14	-	15.9
Tue Jan 15 1991 00:00:00 GMT+0800 (CST)	11.6	1	20.9	12.6	-	15.4
Wed Jan 16 1991 00:00:00 GMT+0800 (CST)	8	0	21.6	12.5	-	16
Thu Jan 17 1991 00:00:00 GMT+0800 (CST)	13.5	0	24.4	10.4	-	15.9
Fri Jan 18 1991 00:00:00 GMT+0800 (CST)	10.5	0	24.5	10.9	-	16.7
Sat Jan 19 1991 00:00:00 GMT+0800 (CST)	12.1	1.5	23.8	16.1	-	18.5
Sun Jan 20 1991 00:00:00 GMT+0800 (CST)	8.6	0	24.7	15.5	-	18.7
Mon Jan 21 1991 00:00:00 GMT+0800 (CST)	13.7	0	27.6	13.9	-	18.6
Tue Jan 22 1991 00:00:00 GMT+0800 (CST)	14.4	0	26.7	13.3	-	18.6
Wed Jan 23 1991 00:00:00 GMT+0800 (CST)	13.8	0	24.8	10.9	-	17.1
Thu Jan 24 1991 00:00:00 GMT+0800 (CST)	13.9	0	26.6	14	-	18.5
Fri Jan 25 1991 00:00:00 GMT+0800 (CST)	12.6	0	24.8	13.8	-	17.8
Sat Jan 26 1991 00:00:00 GMT+0800 (CST)	11	0	23.5	12.8	-	17.4
Sun Jan 27 1991 00:00:00 GMT+0800 (CST)	14.2	0	25.4	14.2	-	18.4
Mon Jan 28 1991 00:00:00 GMT+0800 (CST)	2.1	14.5	17.3	15.2	-	16.1
Tue Jan 29 1991 00:00:00 GMT+0800 (CST)	7.3	0	20.9	13.1	-	16.7
Wed Jan 30 1991 00:00:00 GMT+0800 (CST)	15.1	0	23.7	13	-	17.1
Thu Jan 31 1991 00:00:00 GMT+0800 (CST)	8.9	0	21.6	13	-	15.9
Fri Feb 01 1991 00:00:00 GMT+0800 (CST)	4.9	2	15.4	11.8	-	13.5
Sat Feb 02 1991 00:00:00 GMT+0800 (CST)	12.7	0.5	20.4	11.6	-	14.8
Sun Feb 03 1991 00:00:00 GMT+0800 (CST)	14.6	0	22.9	11.7	-	16.2
Mon Feb 04 1991 00:00:00 GMT+0800 (CST)	11.2	0	20.5	11	-	14.6
Tue Feb 05 1991 00:00:00 GMT+0800 (CST)	10.6	0	24.1	10.1	-	15.5
Wed Feb 06 1991 00:00:00 GMT+0800 (CST)	14.8	0	25.8	12.2	-	17.7
Thu Feb 07 1991 00:00:00 GMT+0800 (CST)	16	0	26.3	12.9	-	18.7
Fri Feb 08 1991 00:00:00 GMT+0800 (CST)	9.7	0	26.4	15.1	-	18.7
Sat Feb 09 1991 00:00:00 GMT+0800 (CST)	14.5	0	27.5	13.9	-	20.4
Sun Feb 10 1991 00:00:00 GMT+0800 (CST)	13	0	27.9	16.1	-	20.9
Mon Feb 11 1991 00:00:00 GMT+0800 (CST)	13.2	0	25.6	16.5	-	19.8
Tue Feb 12 1991 00:00:00 GMT+0800 (CST)	13.9	0	27.7	16.2	-	20
Wed Feb 13 1991 00:00:00 GMT+0800 (CST)	10.5	0	27.5	17	-	21.4
Thu Feb 14 1991 00:00:00 GMT+0800 (CST)	10.4	0.5	26.9	19.2	-	21.1
Fri Feb 15 1991 00:00:00 GMT+0800 (CST)	3.5	12	20	13.8	-	17
Sat Feb 16 1991 00:00:00 GMT+0800 (CST)	4.4	0.5	19.2	13.8	-	16
Sun Feb 17 1991 00:00:00 GMT+0800 (CST)	6.2	0	19.6	14.1	-	16.3
Mon Feb 18 1991 00:00:00 GMT+0800 (CST)	7.1	0	20.7	14.6	-	16.3
Tue Feb 19 1991 00:00:00 GMT+0800 (CST)	4.4	0	17.4	12.6	-	15.1
Wed Feb 20 1991 00:00:00 GMT+0800 (CST)	5.6	2.5	15.5	11.1	-	13
Thu Feb 21 1991 00:00:00 GMT+0800 (CST)	5.8	0	17.6	10.3	-	12.8
Fri Feb 22 1991 00:00:00 GMT+0800 (CST)	14.4	0	21	10.1	-	13.9
Sat Feb 23 1991 00:00:00 GMT+0800 (CST)	10.4	0	20.9	8.8	-	13.7
Sun Feb 24 1991 00:00:00 GMT+0800 (CST)	16.6	0	23.2	9.1	-	15.4
Mon Feb 25 1991 00:00:00 GMT+0800 (CST)	8.7	0	21.3	12	-	16.4
Tue Feb 26 1991 00:00:00 GMT+0800 (CST)	10.7	0	23.1	14.1	-	17.4
Wed Feb 27 1991 00:00:00 GMT+0800 (CST)	15.1	0	24.7	13.5	-	19.2
Thu Feb 28 1991 00:00:00 GMT+0800 (CST)	14.3	0	29	16.6	-	22.7
Fri Mar 01 1991 00:00:00 GMT+0800 (CST)	15.2	0	25.4	16	-	20.8
Sat Mar 02 1991 00:00:00 GMT+0800 (CST)	6.9	0	22.6	15.7	-	17.9
Sun Mar 03 1991 00:00:00 GMT+0800 (CST)	12.2	0	24.5	15.7	-	18.7
Mon Mar 04 1991 00:00:00 GMT+0800 (CST)	9.9	3.5	25.8	16.5	-	20.2
Tue Mar 05 1991 00:00:00 GMT+0800 (CST)	8.9	0	23.7	17.5	-	20.9
Wed Mar 06 1991 00:00:00 GMT+0800 (CST)	15	0	28.4	17.9	-	21.9
Thu Mar 07 1991 00:00:00 GMT+0800 (CST)	15	0	29.2	18.8	-	23.7
Fri Mar 08 1991 00:00:00 GMT+0800 (CST)	17.2	0	30.8	20.1	-	24.7
Sat Mar 09 1991 00:00:00 GMT+0800 (CST)	15.9	0	27.8	19.7	-	23.3
Sun Mar 10 1991 00:00:00 GMT+0800 (CST)	15	0	27.8	19.3	-	22.8
Mon Mar 11 1991 00:00:00 GMT+0800 (CST)	18.4	0	30.8	18.3	-	23.8
Tue Mar 12 1991 00:00:00 GMT+0800 (CST)	9.1	0	25.9	18.8	-	21
Wed Mar 13 1991 00:00:00 GMT+0800 (CST)	15.9	0	26.8	17	-	21.2
Thu Mar 14 1991 00:00:00 GMT+0800 (CST)	11.8	0	24	16	-	19.1
Fri Mar 15 1991 00:00:00 GMT+0800 (CST)	9.5	0	25.3	16.3	-	19.2
Sat Mar 16 1991 00:00:00 GMT+0800 (CST)	10.5	0	21.3	14.6	-	17.7
Sun Mar 17 1991 00:00:00 GMT+0800 (CST)	12.8	0	23.2	14.2	-	18
Mon Mar 18 1991 00:00:00 GMT+0800 (CST)	2.2	5	18.7	16.3	-	17.7
Tue Mar 19 1991 00:00:00 GMT+0800 (CST)	17	0	27.7	17.5	-	21.4
Wed Mar 20 1991 00:00:00 GMT+0800 (CST)	18.1	0	29.7	17.1	-	22.9
Thu Mar 21 1991 00:00:00 GMT+0800 (CST)	10.3	0	28.1	19.7	-	23.9
Fri Mar 22 1991 00:00:00 GMT+0800 (CST)	2.9	2.5	26.4	20.9	-	22.7
Sat Mar 23 1991 00:00:00 GMT+0800 (CST)	3.8	0.5	21.9	18.1	-	20
Sun Mar 24 1991 00:00:00 GMT+0800 (CST)	11.7	0	28.8	18.6	-	22.1
Mon Mar 25 1991 00:00:00 GMT+0800 (CST)	9.2	0	28.9	20.5	-	23.8
Tue Mar 26 1991 00:00:00 GMT+0800 (CST)	9.1	0	27.8	22	-	23.7
Wed Mar 27 1991 00:00:00 GMT+0800 (CST)	13.1	0	29	20.4	-	23.7
Thu Mar 28 1991 00:00:00 GMT+0800 (CST)	11.6	0	25	17.2	-	21
Fri Mar 29 1991 00:00:00 GMT+0800 (CST)	11	0	25	16.7	-	19.3
Sat Mar 30 1991 00:00:00 GMT+0800 (CST)	8.3	0	23.5	16.8	-	19.3
Sun Mar 31 1991 00:00:00 GMT+0800 (CST)	8.5	7.5	20.5	12.2	-	16
Mon Apr 01 1991 00:00:00 GMT+0800 (CST)	3.6	0.5	15.6	12	-	13.6
Tue Apr 02 1991 00:00:00 GMT+0800 (CST)	5.3	0	17.6	12.2	-	14.7
Wed Apr 03 1991 00:00:00 GMT+0800 (CST)	11.7	0	24.5	13.2	-	17.8
Thu Apr 04 1991 00:00:00 GMT+0800 (CST)	14	0	24.1	14.9	-	19.2
Fri Apr 05 1991 00:00:00 GMT+0800 (CST)	18.2	0	27.5	15.5	-	21.4
Sat Apr 06 1991 00:00:00 GMT+0800 (CST)	5.4	36	25.6	18.7	-	20.9
Sun Apr 07 1991 00:00:00 GMT+0800 (CST)	10.8	1.5	26	19	-	22.4
Mon Apr 08 1991 00:00:00 GMT+0800 (CST)	14.9	0.5	27.7	20.2	-	23.1
Tue Apr 09 1991 00:00:00 GMT+0800 (CST)	7.8	0	28.5	20.6	-	23.7
Wed Apr 10 1991 00:00:00 GMT+0800 (CST)	11.8	0	30.1	22.5	-	25.8
Thu Apr 11 1991 00:00:00 GMT+0800 (CST)	18	0	30.9	21.9	-	25.9
Fri Apr 12 1991 00:00:00 GMT+0800 (CST)	19.5	0	30.4	20.8	-	25.8
Sat Apr 13 1991 00:00:00 GMT+0800 (CST)	18.4	0	31	21.2	-	25.7
Sun Apr 14 1991 00:00:00 GMT+0800 (CST)	9.4	0	27.5	19.9	-	23.8
Mon Apr 15 1991 00:00:00 GMT+0800 (CST)	16.8	0	28.9	19.8	-	23.7
Tue Apr 16 1991 00:00:00 GMT+0800 (CST)	19.3	0	31.7	20.1	-	25.7
Wed Apr 17 1991 00:00:00 GMT+0800 (CST)	19.3	0	31.8	21.1	-	26.3
Thu Apr 18 1991 00:00:00 GMT+0800 (CST)	20.6	0	33.2	23.2	-	27.1
Fri Apr 19 1991 00:00:00 GMT+0800 (CST)	15.1	0	26.3	17.8	-	21.6
Sat Apr 20 1991 00:00:00 GMT+0800 (CST)	6.4	0	22.2	16.4	-	18.7
Sun Apr 21 1991 00:00:00 GMT+0800 (CST)	7.5	0	22.4	16.5	-	19.2
Mon Apr 22 1991 00:00:00 GMT+0800 (CST)	7.5	0	26	18.7	-	22.1
Tue Apr 23 1991 00:00:00 GMT+0800 (CST)	15	0	29.5	19.3	-	22.7
Wed Apr 24 1991 00:00:00 GMT+0800 (CST)	9.2	1.5	27	20.8	-	22.9
Thu Apr 25 1991 00:00:00 GMT+0800 (CST)	21.6	0	31.8	19.5	-	24.6
Fri Apr 26 1991 00:00:00 GMT+0800 (CST)	20.6	0	32.3	20.8	-	25.7
Sat Apr 27 1991 00:00:00 GMT+0800 (CST)	17.3	0	34.3	21.7	-	26.2
Sun Apr 28 1991 00:00:00 GMT+0800 (CST)	21.3	0	35	22.4	-	27.7
Mon Apr 29 1991 00:00:00 GMT+0800 (CST)	17.6	0	33.2	24.4	-	27.6
Tue Apr 30 1991 00:00:00 GMT+0800 (CST)	1.5	7	25.7	20.9	-	23.2
Wed May 01 1991 00:00:00 GMT+0800 (CST)	4.9	28	31.6	17.3	-	22.9
Thu May 02 1991 00:00:00 GMT+0800 (CST)	2.7	6	20.4	16.3	-	17.5
Fri May 03 1991 00:00:00 GMT+0800 (CST)	1.7	6.5	19.8	16.9	-	18.1
Sat May 04 1991 00:00:00 GMT+0800 (CST)	6.1	0	26.4	18.5	-	21.3
Sun May 05 1991 00:00:00 GMT+0800 (CST)	14.8	0	34.4	19.5	-	24.6
Mon May 06 1991 00:00:00 GMT+0800 (CST)	20.8	0	31.7	22.5	-	27.7
Tue May 07 1991 00:00:00 GMT+0800 (CST)	14.7	0	31.9	22.2	-	26.9
Wed May 08 1991 00:00:00 GMT+0800 (CST)	16.1	0	28.9	20.9	-	24
Thu May 09 1991 00:00:00 GMT+0800 (CST)	17.5	0	30.3	20.4	-	23.6
Fri May 10 1991 00:00:00 GMT+0800 (CST)	20.5	0	30.2	19.9	-	24.3
Sat May 11 1991 00:00:00 GMT+0800 (CST)	19.1	0	30.9	21.4	-	25.1
Sun May 12 1991 00:00:00 GMT+0800 (CST)	20.7	0	30.3	22.4	-	26
Mon May 13 1991 00:00:00 GMT+0800 (CST)	17.9	0	30.4	22.3	-	25.1
Tue May 14 1991 00:00:00 GMT+0800 (CST)	19.5	0	30.2	22	-	25.6
Wed May 15 1991 00:00:00 GMT+0800 (CST)	16.6	0	30.3	23.1	-	25.9
Thu May 16 1991 00:00:00 GMT+0800 (CST)	10.5	0	31.2	23.4	-	26
Fri May 17 1991 00:00:00 GMT+0800 (CST)	16.4	0	31.8	22.6	-	26.6
Sat May 18 1991 00:00:00 GMT+0800 (CST)	17.5	0	32.4	22.8	-	27.3
Sun May 19 1991 00:00:00 GMT+0800 (CST)	20	0	34	22.5	-	27.9
Mon May 20 1991 00:00:00 GMT+0800 (CST)	23	0	33.2	23.1	-	28.2
Tue May 21 1991 00:00:00 GMT+0800 (CST)	21.7	0	33.4	24.2	-	28.5
Wed May 22 1991 00:00:00 GMT+0800 (CST)	22.4	0	33.9	23.7	-	28.6
Thu May 23 1991 00:00:00 GMT+0800 (CST)	21.2	0	33.1	23.7	-	28.3
Fri May 24 1991 00:00:00 GMT+0800 (CST)	23.7	0	33.8	24.3	-	28.6
Sat May 25 1991 00:00:00 GMT+0800 (CST)	23.3	0	34	23.7	-	28.3
Sun May 26 1991 00:00:00 GMT+0800 (CST)	23.7	0	34	23.8	-	28.5
Mon May 27 1991 00:00:00 GMT+0800 (CST)	21.8	0	32.8	25	-	28.1
Tue May 28 1991 00:00:00 GMT+0800 (CST)	20.9	0	32.4	23.2	-	27.7
Wed May 29 1991 00:00:00 GMT+0800 (CST)	21.1	0	33	23.2	-	27.7
Thu May 30 1991 00:00:00 GMT+0800 (CST)	22.8	0	33.2	21.9	-	27.3
Fri May 31 1991 00:00:00 GMT+0800 (CST)	22	0	33.1	23.1	-	27.8
Sat Jun 01 1991 00:00:00 GMT+0800 (CST)	21.2	0	33.6	24.7	-	28.4
Sun Jun 02 1991 00:00:00 GMT+0800 (CST)	21.2	0	33.3	23.7	-	28.4
Mon Jun 03 1991 00:00:00 GMT+0800 (CST)	18.9	0	33.4	24.1	-	28.5
Tue Jun 04 1991 00:00:00 GMT+0800 (CST)	21.4	0	33.3	24.6	-	28.9
Wed Jun 05 1991 00:00:00 GMT+0800 (CST)	20.6	0	33.6	24.3	-	28.6
Thu Jun 06 1991 00:00:00 GMT+0800 (CST)	17.6	0	33.2	25.1	-	28.6
Fri Jun 07 1991 00:00:00 GMT+0800 (CST)	16.7	0	34.1	23.5	-	27.8
Sat Jun 08 1991 00:00:00 GMT+0800 (CST)	17.1	1	33.9	23.4	-	27.5
Sun Jun 09 1991 00:00:00 GMT+0800 (CST)	22.5	1.5	34.2	22.7	-	27.9
Mon Jun 10 1991 00:00:00 GMT+0800 (CST)	21.4	0	34.4	23	-	28.4
Tue Jun 11 1991 00:00:00 GMT+0800 (CST)	18.2	0	33.9	23.8	-	28.5
Wed Jun 12 1991 00:00:00 GMT+0800 (CST)	15	0	34.1	24.8	-	28.1
Thu Jun 13 1991 00:00:00 GMT+0800 (CST)	19.8	0	34.2	24.7	-	28.8
Fri Jun 14 1991 00:00:00 GMT+0800 (CST)	19.6	0	34.3	24.9	-	29.1
Sat Jun 15 1991 00:00:00 GMT+0800 (CST)	20.1	0	34.6	25.3	-	29.4
Sun Jun 16 1991 00:00:00 GMT+0800 (CST)	17.9	0	33.7	26.1	-	29.3
Mon Jun 17 1991 00:00:00 GMT+0800 (CST)	15.4	1	34	24.7	-	29.5
Tue Jun 18 1991 00:00:00 GMT+0800 (CST)	5.4	9.5	31.8	25.4	-	27.3
Wed Jun 19 1991 00:00:00 GMT+0800 (CST)	18.4	0	34.8	25.1	-	29.3
Thu Jun 20 1991 00:00:00 GMT+0800 (CST)	13.8	0.5	34	24.6	-	28
Fri Jun 21 1991 00:00:00 GMT+0800 (CST)	8.3	14	31.4	24.6	-	26.2
Sat Jun 22 1991 00:00:00 GMT+0800 (CST)	3.9	71.5	28.1	23.7	-	24.8
Sun Jun 23 1991 00:00:00 GMT+0800 (CST)	3.1	46.5	24.9	22.8	-	23.8
Mon Jun 24 1991 00:00:00 GMT+0800 (CST)	1.3	113	24.7	22.2	-	23.3
Tue Jun 25 1991 00:00:00 GMT+0800 (CST)	6.1	18.5	29.5	22.5	-	25
Wed Jun 26 1991 00:00:00 GMT+0800 (CST)	16.1	65	34.3	22.1	-	26.5
Thu Jun 27 1991 00:00:00 GMT+0800 (CST)	20.5	0	33.5	21.6	-	26.6
Fri Jun 28 1991 00:00:00 GMT+0800 (CST)	21.6	0	34.4	22.5	-	28.1
Sat Jun 29 1991 00:00:00 GMT+0800 (CST)	20.5	0	34.2	24.2	-	28.8
Sun Jun 30 1991 00:00:00 GMT+0800 (CST)	13.9	10.5	33.8	25	-	27.9
Mon Jul 01 1991 00:00:00 GMT+0800 (CST)	17.1	0	34.6	24.2	-	28.4
Tue Jul 02 1991 00:00:00 GMT+0800 (CST)	17.7	0	34.4	25.1	-	29.3
Wed Jul 03 1991 00:00:00 GMT+0800 (CST)	19.2	0	35.8	24.3	-	29.4
Thu Jul 04 1991 00:00:00 GMT+0800 (CST)	21.4	0	35.7	24.7	-	29.8
Fri Jul 05 1991 00:00:00 GMT+0800 (CST)	16.3	0	34.1	24.6	-	28.9
Sat Jul 06 1991 00:00:00 GMT+0800 (CST)	19.9	0	34.9	25	-	29.4
Sun Jul 07 1991 00:00:00 GMT+0800 (CST)	21.3	0	34.7	24.9	-	29.5
Mon Jul 08 1991 00:00:00 GMT+0800 (CST)	22.4	0	34.5	24.9	-	29.5
Tue Jul 09 1991 00:00:00 GMT+0800 (CST)	16.8	0	34.7	25.3	-	29.2
Wed Jul 10 1991 00:00:00 GMT+0800 (CST)	-	-	-	-	-	-
Thu Jul 11 1991 00:00:00 GMT+0800 (CST)	19.5	0	34.4	25.1	-	29.6
Fri Jul 12 1991 00:00:00 GMT+0800 (CST)	13.9	68.5	35.2	24.6	-	28
